DATE,T10Y2Y,HY_Spread,BBB_Spread,Financial_Condition,UNRATE,INDPRO,RSAFS,STLFSI,M2,WALCL,Real_Rate,Dollar_Idx
2023-03-06,-0.91,3.97,1.54,-0.242,3.5,101.0205,665071.0,-0.4482,20947.4,8339684.0,1.49,120.485
2023-03-07,-1.03,3.98,1.55,-0.242,3.5,101.0205,665071.0,-0.4482,20947.4,8339684.0,1.59,121.4623
2023-03-08,-1.07,4.09,1.58,-0.242,3.5,101.0205,665071.0,-0.4482,20947.4,8342283.0,1.66,121.4511
2023-03-09,-0.97,4.27,1.61,-0.242,3.5,101.0205,665071.0,-0.4482,20947.4,8342283.0,1.63,121.4458
2023-03-10,-0.9,4.61,1.69,-0.209,3.5,101.0205,665071.0,-0.0905,20947.4,8342283.0,1.44,121.2421
2023-03-13,-0.48,5.03,1.84,-0.209,3.5,101.0205,665071.0,-0.0905,20947.4,8342283.0,1.31,120.8897
2023-03-14,-0.56,4.74,1.83,-0.209,3.5,101.0205,665071.0,-0.0905,20947.4,8342283.0,1.33,121.0141
2023-03-15,-0.42,5.2,1.98,-0.209,3.5,101.0205,665071.0,-0.0905,20947.4,8639300.0,1.22,122.1079
2023-03-16,-0.58,4.93,1.96,-0.209,3.5,101.0205,665071.0,-0.0905,20947.4,8639300.0,1.34,121.7221
2023-03-17,-0.42,5.17,1.97,-0.178,3.5,101.0205,665071.0,1.0967,20947.4,8639300.0,1.29,121.5643
2023-03-20,-0.45,5.15,1.96,-0.178,3.5,101.0205,665071.0,1.0967,20947.4,8639300.0,1.33,121.0141
2023-03-21,-0.58,4.85,1.85,-0.178,3.5,101.0205,665071.0,1.0967,20947.4,8639300.0,1.36,120.8958
2023-03-22,-0.48,5.0,1.83,-0.178,3.5,101.0205,665071.0,1.0967,20947.4,8733787.0,1.2,120.6217
2023-03-23,-0.38,5.1,1.85,-0.178,3.5,101.0205,665071.0,1.0967,20947.4,8733787.0,1.19,119.7587
2023-03-24,-0.38,5.22,1.88,-0.159,3.5,101.0205,665071.0,0.2663,20947.4,8733787.0,1.16,120.4598
2023-03-27,-0.41,5.03,1.85,-0.159,3.5,101.0205,665071.0,0.2663,20947.4,8733787.0,1.29,120.2541
2023-03-28,-0.47,5.01,1.86,-0.159,3.5,101.0205,665071.0,0.2663,20947.4,8733787.0,1.24,119.7138
2023-03-29,-0.51,4.83,1.83,-0.159,3.5,101.0205,665071.0,0.2663,20947.4,8705942.0,1.24,119.7258
2023-03-30,-0.55,4.74,1.8,-0.159,3.5,101.0205,665071.0,0.2663,20947.4,8705942.0,1.21,119.4078
2023-03-31,-0.58,4.58,1.77,-0.155,3.5,101.0205,665071.0,-0.2728,20947.4,8705942.0,1.16,119.3602
2023-04-01,-0.58,4.58,1.77,-0.155,3.4,101.253,670494.0,-0.2728,20761.4,8705942.0,1.16,119.3602
2023-04-03,-0.54,4.58,1.75,-0.155,3.4,101.253,670494.0,-0.2728,20761.4,8705942.0,1.14,119.3204
2023-04-04,-0.49,4.73,1.76,-0.155,3.4,101.253,670494.0,-0.2728,20761.4,8705942.0,1.1,119.142
2023-04-05,-0.49,4.84,1.78,-0.155,3.4,101.253,670494.0,-0.2728,20761.4,8632384.0,1.07,119.2953
2023-04-06,-0.52,4.84,1.79,-0.155,3.4,101.253,670494.0,-0.2728,20761.4,8632384.0,1.06,119.3072
2023-04-07,-0.58,4.84,1.79,-0.158,3.4,101.253,670494.0,-0.0976,20761.4,8632384.0,1.14,119.3547
2023-04-10,-0.59,4.7,1.78,-0.158,3.4,101.253,670494.0,-0.0976,20761.4,8632384.0,1.14,119.7948
2023-04-11,-0.6,4.63,1.76,-0.158,3.4,101.253,670494.0,-0.0976,20761.4,8632384.0,1.14,119.5248
2023-04-12,-0.54,4.62,1.76,-0.158,3.4,101.253,670494.0,-0.0976,20761.4,8614797.0,1.14,119.003
2023-04-13,-0.51,4.49,1.75,-0.158,3.4,101.253,670494.0,-0.0976,20761.4,8614797.0,1.16,118.3915
2023-04-14,-0.56,4.43,1.72,-0.169,3.4,101.253,670494.0,-0.485,20761.4,8614797.0,1.22,118.8567
2023-04-17,-0.58,4.41,1.7,-0.169,3.4,101.253,670494.0,-0.485,20761.4,8614797.0,1.28,119.2787
2023-04-18,-0.61,4.37,1.69,-0.169,3.4,101.253,670494.0,-0.485,20761.4,8614797.0,1.3,119.1049
2023-04-19,-0.64,4.41,1.69,-0.169,3.4,101.253,670494.0,-0.485,20761.4,8593263.0,1.32,119.303
2023-04-20,-0.6,4.54,1.71,-0.169,3.4,101.253,670494.0,-0.485,20761.4,8593263.0,1.28,119.1199
2023-04-21,-0.6,4.46,1.7,-0.182,3.4,101.253,670494.0,-0.6587,20761.4,8593263.0,1.29,119.3117
2023-04-24,-0.6,4.48,1.7,-0.182,3.4,101.253,670494.0,-0.6587,20761.4,8593263.0,1.24,119.2039
2023-04-25,-0.46,4.64,1.73,-0.182,3.4,101.253,670494.0,-0.6587,20761.4,8593263.0,1.15,119.613
2023-04-26,-0.47,4.63,1.73,-0.182,3.4,101.253,670494.0,-0.6587,20761.4,8562768.0,1.18,119.3228
2023-04-27,-0.54,4.48,1.71,-0.182,3.4,101.253,670494.0,-0.6587,20761.4,8562768.0,1.26,119.4298
2023-04-28,-0.6,4.5,1.72,-0.193,3.4,101.253,670494.0,-0.2937,20761.4,8562768.0,1.26,119.2248
2023-04-30,-0.6,4.53,1.74,-0.193,3.4,101.253,670494.0,-0.2937,20761.4,8562768.0,1.26,119.2248
2023-05-01,-0.55,4.45,1.73,-0.193,3.6,100.9286,673902.0,-0.2937,20829.6,8562768.0,1.36,119.4435
2023-05-02,-0.53,4.7,1.78,-0.193,3.6,100.9286,673902.0,-0.2937,20829.6,8562768.0,1.24,119.6105
2023-05-03,-0.51,4.79,1.79,-0.193,3.6,100.9286,673902.0,-0.2937,20829.6,8503994.0,1.18,119.1233
2023-05-04,-0.38,4.95,1.85,-0.193,3.6,100.9286,673902.0,-0.2937,20829.6,8503994.0,1.18,119.0465
2023-05-05,-0.48,4.77,1.83,-0.202,3.6,100.9286,673902.0,-0.3324,20829.6,8503994.0,1.23,118.5548
2023-05-08,-0.48,4.72,1.83,-0.202,3.6,100.9286,673902.0,-0.3324,20829.6,8503994.0,1.29,118.5759
2023-05-09,-0.48,4.74,1.83,-0.202,3.6,100.9286,673902.0,-0.3324,20829.6,8503994.0,1.3,118.8239
2023-05-10,-0.47,4.78,1.83,-0.202,3.6,100.9286,673902.0,-0.3324,20829.6,8503017.0,1.26,118.5864
2023-05-11,-0.5,4.81,1.83,-0.202,3.6,100.9286,673902.0,-0.3324,20829.6,8503017.0,1.23,119.0303
2023-05-12,-0.52,4.76,1.82,-0.208,3.6,100.9286,673902.0,-0.5124,20829.6,8503017.0,1.28,119.3671
2023-05-15,-0.49,4.77,1.83,-0.208,3.6,100.9286,673902.0,-0.5124,20829.6,8503017.0,1.31,119.1608
2023-05-16,-0.52,4.79,1.84,-0.208,3.6,100.9286,673902.0,-0.5124,20829.6,8503017.0,1.35,119.1743
2023-05-17,-0.55,4.75,1.83,-0.208,3.6,100.9286,673902.0,-0.5124,20829.6,8456760.0,1.35,119.607
2023-05-18,-0.59,4.69,1.82,-0.208,3.6,100.9286,673902.0,-0.5124,20829.6,8456760.0,1.42,120.0886
2023-05-19,-0.58,4.62,1.79,-0.213,3.6,100.9286,673902.0,-0.4453,20829.6,8456760.0,1.46,119.7751
2023-05-22,-0.57,4.54,1.78,-0.213,3.6,100.9286,673902.0,-0.4453,20829.6,8456760.0,1.48,120.0875
2023-05-23,-0.56,4.6,1.78,-0.213,3.6,100.9286,673902.0,-0.4453,20829.6,8456760.0,1.44,120.3204
2023-05-24,-0.58,4.68,1.78,-0.213,3.6,100.9286,673902.0,-0.4453,20829.6,8436255.0,1.48,120.4752
2023-05-25,-0.67,4.58,1.75,-0.213,3.6,100.9286,673902.0,-0.4453,20829.6,8436255.0,1.58,120.8413
2023-05-26,-0.74,4.53,1.74,-0.215,3.6,100.9286,673902.0,-0.3227,20829.6,8436255.0,1.57,120.6304
2023-05-29,-0.74,4.54,1.75,-0.215,3.6,100.9286,673902.0,-0.3227,20829.6,8436255.0,1.57,120.6304
2023-05-30,-0.77,4.58,1.74,-0.215,3.6,100.9286,673902.0,-0.3227,20829.6,8436255.0,1.47,120.5546
2023-05-31,-0.76,4.69,1.76,-0.215,3.6,100.9286,673902.0,-0.3227,20829.6,8385854.0,1.46,120.9662
2023-06-01,-0.72,4.65,1.76,-0.215,3.6,100.1196,677117.0,-0.3227,20799.4,8385854.0,1.45,120.0491
2023-06-02,-0.81,4.37,1.73,-0.216,3.6,100.1196,677117.0,-0.4725,20799.4,8385854.0,1.51,120.0049
2023-06-05,-0.77,4.39,1.73,-0.216,3.6,100.1196,677117.0,-0.4725,20799.4,8385854.0,1.5,120.0048
2023-06-06,-0.81,4.39,1.73,-0.216,3.6,100.1196,677117.0,-0.4725,20799.4,8385854.0,1.5,119.9718
2023-06-07,-0.77,4.33,1.73,-0.216,3.6,100.1196,677117.0,-0.4725,20799.4,8389325.0,1.58,119.859
2023-06-08,-0.79,4.39,1.74,-0.216,3.6,100.1196,677117.0,-0.4725,20799.4,8389325.0,1.53,119.5712
2023-06-09,-0.84,4.29,1.73,-0.217,3.6,100.1196,677117.0,-0.6981,20799.4,8389325.0,1.55,119.4322
2023-06-12,-0.82,4.34,1.74,-0.217,3.6,100.1196,677117.0,-0.6981,20799.4,8389325.0,1.56,119.6376
2023-06-13,-0.83,4.18,1.71,-0.217,3.6,100.1196,677117.0,-0.6981,20799.4,8389325.0,1.64,119.1899
2023-06-14,-0.91,4.18,1.7,-0.217,3.6,100.1196,677117.0,-0.6981,20799.4,8388323.0,1.62,118.776
2023-06-15,-0.9,4.21,1.7,-0.217,3.6,100.1196,677117.0,-0.6981,20799.4,8388323.0,1.51,118.5521
2023-06-16,-0.93,4.15,1.67,-0.219,3.6,100.1196,677117.0,-0.6126,20799.4,8388323.0,1.55,118.4184
2023-06-19,-0.93,4.15,1.67,-0.219,3.6,100.1196,677117.0,-0.6126,20799.4,8388323.0,1.55,118.4184
2023-06-20,-0.94,4.22,1.66,-0.219,3.6,100.1196,677117.0,-0.6126,20799.4,8388323.0,1.52,118.938
2023-06-21,-0.96,4.32,1.67,-0.219,3.6,100.1196,677117.0,-0.6126,20799.4,8362060.0,1.51,118.727
2023-06-22,-0.97,4.3,1.66,-0.219,3.6,100.1196,677117.0,-0.6126,20799.4,8362060.0,1.56,118.7552
2023-06-23,-0.97,4.4,1.67,-0.223,3.6,100.1196,677117.0,-0.5894,20799.4,8362060.0,1.53,119.152
2023-06-26,-0.93,4.45,1.67,-0.223,3.6,100.1196,677117.0,-0.5894,20799.4,8362060.0,1.54,119.0761
2023-06-27,-0.97,4.3,1.66,-0.223,3.6,100.1196,677117.0,-0.5894,20799.4,8362060.0,1.57,118.8949
2023-06-28,-1.0,4.27,1.65,-0.223,3.6,100.1196,677117.0,-0.5894,20799.4,8340914.0,1.53,119.3382
2023-06-29,-1.02,4.14,1.62,-0.223,3.6,100.1196,677117.0,-0.5894,20799.4,8340914.0,1.65,119.527
2023-06-30,-1.06,4.05,1.61,-0.23,3.6,100.1196,677117.0,-0.6975,20799.4,8340914.0,1.59,119.3606
2023-07-01,-1.06,4.05,1.61,-0.23,3.5,100.9067,678424.0,-0.6975,20791.4,8340914.0,1.59,119.3606
2023-07-03,-1.08,3.99,1.6,-0.23,3.5,100.9067,678424.0,-0.6975,20791.4,8340914.0,1.61,119.2119
2023-07-04,-1.08,3.99,1.6,-0.23,3.5,100.9067,678424.0,-0.6975,20791.4,8340914.0,1.61,119.2119
2023-07-05,-0.99,4.01,1.58,-0.23,3.5,100.9067,678424.0,-0.6975,20791.4,8298312.0,1.69,119.3483
2023-07-06,-0.94,4.1,1.59,-0.23,3.5,100.9067,678424.0,-0.6975,20791.4,8298312.0,1.78,119.8193
2023-07-07,-0.88,4.08,1.58,-0.238,3.5,100.9067,678424.0,-0.7499,20791.4,8298312.0,1.79,119.0761
2023-07-10,-0.84,4.13,1.59,-0.238,3.5,100.9067,678424.0,-0.7499,20791.4,8298312.0,1.76,118.9548
2023-07-11,-0.89,4.05,1.58,-0.238,3.5,100.9067,678424.0,-0.7499,20791.4,8298312.0,1.75,118.7344
2023-07-12,-0.86,3.95,1.56,-0.238,3.5,100.9067,678424.0,-0.7499,20791.4,8296923.0,1.6,117.6385
2023-07-13,-0.83,3.97,1.56,-0.238,3.5,100.9067,678424.0,-0.7499,20791.4,8296923.0,1.52,117.1831
2023-07-14,-0.91,3.9,1.57,-0.251,3.5,100.9067,678424.0,-0.695,20791.4,8296923.0,1.59,117.0463
2023-07-17,-0.93,3.97,1.58,-0.251,3.5,100.9067,678424.0,-0.695,20791.4,8296923.0,1.56,117.1267
2023-07-18,-0.94,3.9,1.58,-0.251,3.5,100.9067,678424.0,-0.695,20791.4,8296923.0,1.57,117.0264
2023-07-19,-0.99,3.89,1.57,-0.251,3.5,100.9067,678424.0,-0.695,20791.4,8274552.0,1.53,117.3462
2023-07-20,-0.95,3.9,1.56,-0.251,3.5,100.9067,678424.0,-0.695,20791.4,8274552.0,1.5,117.5947
2023-07-21,-0.98,3.89,1.55,-0.266,3.5,100.9067,678424.0,-0.7387,20791.4,8274552.0,1.49,117.9418
2023-07-24,-0.95,3.82,1.53,-0.266,3.5,100.9067,678424.0,-0.7387,20791.4,8274552.0,1.48,117.8124
2023-07-25,-0.94,3.84,1.52,-0.266,3.5,100.9067,678424.0,-0.7387,20791.4,8274552.0,1.52,117.8565
2023-07-26,-0.96,3.91,1.52,-0.266,3.5,100.9067,678424.0,-0.7387,20791.4,8243344.0,1.5,117.76
2023-07-27,-0.9,3.78,1.48,-0.266,3.5,100.9067,678424.0,-0.7387,20791.4,8243344.0,1.64,117.8938
2023-07-28,-0.91,3.82,1.48,-0.282,3.5,100.9067,678424.0,-0.7598,20791.4,8243344.0,1.58,117.788
2023-07-31,-0.91,3.79,1.47,-0.282,3.5,100.9067,678424.0,-0.7598,20791.4,8243344.0,1.6,117.8241
2023-08-01,-0.87,3.82,1.47,-0.282,3.7,100.8393,684755.0,-0.7598,20777.5,8243344.0,1.68,118.5738
2023-08-02,-0.8,3.96,1.5,-0.282,3.7,100.8393,684755.0,-0.7598,20777.5,8206764.0,1.72,119.1268
2023-08-03,-0.7,3.98,1.51,-0.282,3.7,100.8393,684755.0,-0.7598,20777.5,8206764.0,1.83,119.3963
2023-08-04,-0.73,4.01,1.51,-0.3,3.7,100.8393,684755.0,-0.7175,20777.5,8206764.0,1.67,118.821
2023-08-07,-0.67,3.97,1.51,-0.3,3.7,100.8393,684755.0,-0.7175,20777.5,8206764.0,1.68,119.0809
2023-08-08,-0.72,4.0,1.52,-0.3,3.7,100.8393,684755.0,-0.7175,20777.5,8206764.0,1.66,119.6407
2023-08-09,-0.79,3.94,1.52,-0.3,3.7,100.8393,684755.0,-0.7175,20777.5,8208241.0,1.66,119.476
2023-08-10,-0.73,3.83,1.51,-0.3,3.7,100.8393,684755.0,-0.7175,20777.5,8208241.0,1.76,119.1581
2023-08-11,-0.73,3.83,1.51,-0.315,3.7,100.8393,684755.0,-0.6599,20777.5,8208241.0,1.8,119.6268
2023-08-14,-0.77,3.79,1.51,-0.315,3.7,100.8393,684755.0,-0.6599,20777.5,8208241.0,1.83,120.0725
2023-08-15,-0.71,3.85,1.52,-0.315,3.7,100.8393,684755.0,-0.6599,20777.5,8208241.0,1.89,120.2127
2023-08-16,-0.69,3.81,1.53,-0.315,3.7,100.8393,684755.0,-0.6599,20777.5,8145727.0,1.96,120.3551
2023-08-17,-0.64,3.95,1.55,-0.315,3.7,100.8393,684755.0,-0.6599,20777.5,8145727.0,1.97,120.5242
2023-08-18,-0.66,4.02,1.56,-0.328,3.7,100.8393,684755.0,-0.621,20777.5,8145727.0,1.94,120.4321
2023-08-21,-0.63,3.97,1.55,-0.328,3.7,100.8393,684755.0,-0.621,20777.5,8145727.0,2.0,120.4627
2023-08-22,-0.68,3.93,1.54,-0.328,3.7,100.8393,684755.0,-0.621,20777.5,8145727.0,1.99,120.3554
2023-08-23,-0.76,3.92,1.54,-0.328,3.7,100.8393,684755.0,-0.621,20777.5,8139066.0,1.84,120.0307
2023-08-24,-0.75,3.91,1.52,-0.328,3.7,100.8393,684755.0,-0.621,20777.5,8139066.0,1.91,120.2354
2023-08-25,-0.78,3.9,1.51,-0.337,3.7,100.8393,684755.0,-0.6806,20777.5,8139066.0,1.92,120.5137
2023-08-28,-0.78,3.86,1.51,-0.337,3.7,100.8393,684755.0,-0.6806,20777.5,8139066.0,1.9,120.3155
2023-08-29,-0.75,3.87,1.51,-0.337,3.7,100.8393,684755.0,-0.6806,20777.5,8139066.0,1.83,120.2669
2023-08-30,-0.78,3.8,1.51,-0.337,3.7,100.8393,684755.0,-0.6806,20777.5,8121316.0,1.86,119.7937
2023-08-31,-0.76,3.85,1.51,-0.337,3.7,100.8393,684755.0,-0.6806,20777.5,8121316.0,1.85,120.225
2023-09-01,-0.69,3.81,1.51,-0.342,3.7,101.0211,689403.0,-0.6939,20747.8,8121316.0,1.92,120.759
2023-09-04,-0.69,3.81,1.51,-0.342,3.7,101.0211,689403.0,-0.6939,20747.8,8121316.0,1.92,120.759
2023-09-05,-0.67,3.83,1.51,-0.342,3.7,101.0211,689403.0,-0.6939,20747.8,8121316.0,1.98,121.4345
2023-09-06,-0.71,3.86,1.52,-0.342,3.7,101.0211,689403.0,-0.6939,20747.8,8101318.0,2.0,121.8671
2023-09-07,-0.67,3.9,1.52,-0.342,3.7,101.0211,689403.0,-0.6939,20747.8,8101318.0,1.95,121.9528
2023-09-08,-0.72,3.85,1.51,-0.342,3.7,101.0211,689403.0,-0.7151,20747.8,8101318.0,1.93,121.9475
2023-09-11,-0.68,3.82,1.51,-0.342,3.7,101.0211,689403.0,-0.7151,20747.8,8101318.0,1.94,121.3386
2023-09-12,-0.71,3.84,1.52,-0.342,3.7,101.0211,689403.0,-0.7151,20747.8,8101318.0,1.93,121.2913
2023-09-13,-0.71,3.85,1.53,-0.342,3.7,101.0211,689403.0,-0.7151,20747.8,8098779.0,1.9,121.0549
2023-09-14,-0.71,3.78,1.51,-0.342,3.7,101.0211,689403.0,-0.7151,20747.8,8098779.0,1.95,121.2395
2023-09-15,-0.69,3.79,1.51,-0.337,3.7,101.0211,689403.0,-0.7134,20747.8,8098779.0,1.98,121.199
2023-09-18,-0.73,3.82,1.51,-0.337,3.7,101.0211,689403.0,-0.7134,20747.8,8098779.0,1.96,121.1938
2023-09-19,-0.71,3.82,1.5,-0.337,3.7,101.0211,689403.0,-0.7134,20747.8,8098779.0,2.0,121.1645
2023-09-20,-0.77,3.77,1.48,-0.337,3.7,101.0211,689403.0,-0.7134,20747.8,8024090.0,2.0,120.9648
2023-09-21,-0.63,3.89,1.48,-0.337,3.7,101.0211,689403.0,-0.7134,20747.8,8024090.0,2.11,121.5528
2023-09-22,-0.66,3.93,1.48,-0.328,3.7,101.0211,689403.0,-0.7185,20747.8,8024090.0,2.07,121.5306
2023-09-25,-0.54,3.97,1.47,-0.328,3.7,101.0211,689403.0,-0.7185,20747.8,8024090.0,2.18,122.1143
2023-09-26,-0.48,4.04,1.48,-0.328,3.7,101.0211,689403.0,-0.7185,20747.8,8024090.0,2.23,122.4742
2023-09-27,-0.49,4.03,1.49,-0.328,3.7,101.0211,689403.0,-0.7185,20747.8,8002064.0,2.27,122.9895
2023-09-28,-0.45,4.09,1.51,-0.328,3.7,101.0211,689403.0,-0.7185,20747.8,8002064.0,2.2,122.5342
2023-09-29,-0.44,4.03,1.51,-0.316,3.7,101.0211,689403.0,-0.4978,20747.8,8002064.0,2.24,122.3077
2023-09-30,-0.44,4.03,1.53,-0.316,3.7,101.0211,689403.0,-0.4978,20747.8,8002064.0,2.24,122.3077
2023-10-01,-0.44,4.03,1.53,-0.316,3.9,100.4689,686148.0,-0.4978,20732.9,8002064.0,2.24,122.3077
2023-10-02,-0.43,4.11,1.54,-0.316,3.9,100.4689,686148.0,-0.4978,20732.9,8002064.0,2.34,123.0545
2023-10-03,-0.34,4.26,1.57,-0.316,3.9,100.4689,686148.0,-0.4978,20732.9,8002064.0,2.45,123.7848
2023-10-04,-0.32,4.37,1.58,-0.316,3.9,100.4689,686148.0,-0.4978,20732.9,7955782.0,2.4,123.5946
2023-10-05,-0.31,4.38,1.59,-0.316,3.9,100.4689,686148.0,-0.4978,20732.9,7955782.0,2.41,123.8993
2023-10-06,-0.3,4.33,1.58,-0.305,3.9,100.4689,686148.0,-0.4264,20732.9,7955782.0,2.47,123.3563
2023-10-09,-0.3,4.34,1.58,-0.305,3.9,100.4689,686148.0,-0.4264,20732.9,7955782.0,2.47,123.3563
2023-10-10,-0.3,4.26,1.58,-0.305,3.9,100.4689,686148.0,-0.4264,20732.9,7955782.0,2.34,122.9282
2023-10-11,-0.41,4.25,1.57,-0.305,3.9,100.4689,686148.0,-0.4264,20732.9,7952054.0,2.26,122.7697
2023-10-12,-0.36,4.25,1.56,-0.305,3.9,100.4689,686148.0,-0.4264,20732.9,7952054.0,2.36,123.2101
2023-10-13,-0.41,4.3,1.57,-0.295,3.9,100.4689,686148.0,-0.5411,20732.9,7952054.0,2.29,123.5954
2023-10-16,-0.38,4.27,1.56,-0.295,3.9,100.4689,686148.0,-0.5411,20732.9,7952054.0,2.33,123.3185
2023-10-17,-0.36,4.25,1.56,-0.295,3.9,100.4689,686148.0,-0.5411,20732.9,7952054.0,2.42,123.1202
2023-10-18,-0.28,4.32,1.58,-0.295,3.9,100.4689,686148.0,-0.5411,20732.9,7933162.0,2.47,123.8148
2023-10-19,-0.16,4.37,1.6,-0.295,3.9,100.4689,686148.0,-0.5411,20732.9,7933162.0,2.49,123.798
2023-10-20,-0.14,4.52,1.63,-0.289,3.9,100.4689,686148.0,-0.3271,20732.9,7933162.0,2.46,123.612
2023-10-23,-0.19,4.51,1.63,-0.289,3.9,100.4689,686148.0,-0.3271,20732.9,7933162.0,2.45,123.2846
2023-10-24,-0.19,4.41,1.6,-0.289,3.9,100.4689,686148.0,-0.3271,20732.9,7933162.0,2.43,123.6416
2023-10-25,-0.13,4.37,1.59,-0.289,3.9,100.4689,686148.0,-0.3271,20732.9,7907830.0,2.52,123.7871
2023-10-26,-0.16,4.5,1.6,-0.289,3.9,100.4689,686148.0,-0.3271,20732.9,7907830.0,2.44,124.0064
2023-10-27,-0.15,4.53,1.61,-0.288,3.9,100.4689,686148.0,-0.3481,20732.9,7907830.0,2.42,123.62
2023-10-30,-0.15,4.5,1.62,-0.288,3.9,100.4689,686148.0,-0.3481,20732.9,7907830.0,2.44,123.4076
2023-10-31,-0.19,4.42,1.62,-0.288,3.9,100.4689,686148.0,-0.3481,20732.9,7907830.0,2.46,123.8364
2023-11-01,-0.18,4.47,1.63,-0.288,3.7,100.8639,685328.0,-0.3481,20746.4,7866664.0,2.36,123.7922
2023-11-02,-0.31,4.15,1.59,-0.288,3.7,100.8639,685328.0,-0.3481,20746.4,7866664.0,2.27,122.8818
2023-11-03,-0.26,4.04,1.58,-0.293,3.7,100.8639,685328.0,-0.6078,20746.4,7866664.0,2.18,121.7564
2023-11-06,-0.26,4.0,1.58,-0.293,3.7,100.8639,685328.0,-0.6078,20746.4,7866664.0,2.25,121.6484
2023-11-07,-0.33,4.08,1.58,-0.293,3.7,100.8639,685328.0,-0.6078,20746.4,7866664.0,2.19,122.0777
2023-11-08,-0.44,4.08,1.58,-0.293,3.7,100.8639,685328.0,-0.6078,20746.4,7860691.0,2.15,122.0926
2023-11-09,-0.41,4.04,1.56,-0.293,3.7,100.8639,685328.0,-0.6078,20746.4,7860691.0,2.29,122.1281
2023-11-10,-0.43,4.03,1.56,-0.302,3.7,100.8639,685328.0,-0.7328,20746.4,7860691.0,2.29,122.1281
2023-11-13,-0.39,4.03,1.55,-0.302,3.7,100.8639,685328.0,-0.7328,20746.4,7860691.0,2.32,122.4264
2023-11-14,-0.36,3.92,1.52,-0.302,3.7,100.8639,685328.0,-0.7328,20746.4,7860691.0,2.16,121.35
2023-11-15,-0.37,3.89,1.51,-0.302,3.7,100.8639,685328.0,-0.7328,20746.4,7814991.0,2.22,121.0749
2023-11-16,-0.38,4.02,1.5,-0.302,3.7,100.8639,685328.0,-0.7328,20746.4,7814991.0,2.18,121.1754
2023-11-17,-0.44,3.99,1.48,-0.312,3.7,100.8639,685328.0,-0.6242,20746.4,7814991.0,2.16,120.8477
2023-11-20,-0.47,3.92,1.46,-0.312,3.7,100.8639,685328.0,-0.6242,20746.4,7814991.0,2.12,120.2533
2023-11-21,-0.45,3.95,1.46,-0.312,3.7,100.8639,685328.0,-0.6242,20746.4,7814991.0,2.16,120.2241
2023-11-22,-0.47,3.9,1.43,-0.312,3.7,100.8639,685328.0,-0.6242,20746.4,7810814.0,2.16,120.6802
2023-11-23,-0.47,3.9,1.43,-0.312,3.7,100.8639,685328.0,-0.6242,20746.4,7810814.0,2.16,120.6802
2023-11-24,-0.45,3.85,1.42,-0.323,3.7,100.8639,685328.0,-0.7353,20746.4,7810814.0,2.21,120.2105
2023-11-27,-0.45,3.89,1.41,-0.323,3.7,100.8639,685328.0,-0.7353,20746.4,7810814.0,2.18,120.173
2023-11-28,-0.39,3.9,1.41,-0.323,3.7,100.8639,685328.0,-0.7353,20746.4,7810814.0,2.12,119.5904
2023-11-29,-0.37,3.8,1.38,-0.323,3.7,100.8639,685328.0,-0.7353,20746.4,7796145.0,2.06,119.8159
2023-11-30,-0.36,3.84,1.39,-0.323,3.7,100.8639,685328.0,-0.7353,20746.4,7796145.0,2.14,120.2434
2023-12-01,-0.34,3.87,1.39,-0.334,3.8,100.6031,686277.0,-0.5348,20777.8,7796145.0,2.0,119.9424
2023-12-04,-0.36,3.8,1.38,-0.334,3.8,100.6031,686277.0,-0.5348,20777.8,7796145.0,2.07,120.4727
2023-12-05,-0.39,3.8,1.39,-0.334,3.8,100.6031,686277.0,-0.5348,20777.8,7796145.0,2.01,120.7913
2023-12-06,-0.48,3.79,1.4,-0.334,3.8,100.6031,686277.0,-0.5348,20777.8,7737385.0,1.98,120.5334
2023-12-07,-0.44,3.77,1.39,-0.334,3.8,100.6031,686277.0,-0.5348,20777.8,7737385.0,1.97,120.6013
2023-12-08,-0.48,3.75,1.38,-0.342,3.8,100.6031,686277.0,-0.5022,20777.8,7737385.0,2.02,120.7607
2023-12-11,-0.48,3.79,1.38,-0.342,3.8,100.6031,686277.0,-0.5022,20777.8,7737385.0,2.04,120.9279
2023-12-12,-0.53,3.76,1.36,-0.342,3.8,100.6031,686277.0,-0.5022,20777.8,7737385.0,2.04,120.6817
2023-12-13,-0.42,3.79,1.35,-0.342,3.8,100.6031,686277.0,-0.5022,20777.8,7739566.0,1.88,121.1571
2023-12-14,-0.45,3.47,1.31,-0.342,3.8,100.6031,686277.0,-0.5022,20777.8,7739566.0,1.7,119.5683
2023-12-15,-0.53,3.51,1.31,-0.351,3.8,100.6031,686277.0,-0.611,20777.8,7739566.0,1.69,119.7382
2023-12-18,-0.48,3.51,1.31,-0.351,3.8,100.6031,686277.0,-0.611,20777.8,7739566.0,1.74,119.9102
2023-12-19,-0.48,3.46,1.32,-0.351,3.8,100.6031,686277.0,-0.611,20777.8,7739566.0,1.74,119.4632
2023-12-20,-0.48,3.43,1.33,-0.351,3.8,100.6031,686277.0,-0.611,20777.8,7724063.0,1.67,119.5435
2023-12-21,-0.44,3.41,1.33,-0.351,3.8,100.6031,686277.0,-0.611,20777.8,7724063.0,1.7,119.3168
2023-12-22,-0.41,3.39,1.33,-0.36,3.8,100.6031,686277.0,-0.4388,20777.8,7724063.0,1.71,119.0625
