Date,CSHI,DBMF,GLD,QQQ,SHV,SPY,TLT,^GSPC,^VIX
2016-11-04,,,124.38999938964844,106.43350982666016,88.77889251708984,179.00299072265625,100.9930648803711,2085.179931640625,22.510000228881836
2016-11-07,,,122.1500015258789,108.96207427978516,88.74671173095703,182.9512176513672,100.13446807861328,2131.52001953125,18.709999084472656
2016-11-08,,,121.63999938964844,109.67379760742188,88.76277923583984,183.7752685546875,99.72811889648438,2139.56005859375,18.739999771118164
2016-11-09,,,121.55999755859375,110.17953491210938,88.76277923583984,185.72361755371094,95.4964599609375,2163.260009765625,14.380000114440918
2016-11-10,,,119.75,108.40016174316406,88.70648956298828,186.1870880126953,94.0859146118164,2167.47998046875,14.739999771118164
2016-11-11,,,117.0999984741211,108.447021484375,88.71454620361328,185.75799560546875,93.55695343017578,2164.449951171875,14.170000076293945
2016-11-14,,,116.11000061035156,107.35127258300781,88.71454620361328,185.9038848876953,92.997314453125,2164.199951171875,14.479999542236328
2016-11-15,,,117.12000274658203,108.84032440185547,88.71454620361328,187.35443115234375,93.45726776123047,2180.389892578125,13.369999885559082
2016-11-16,,,116.7699966430664,109.48650360107422,88.7225570678711,187.0025177001953,94.30057525634766,2176.93994140625,13.720000267028809
2016-11-17,,,116.16999816894531,110.28253173828125,88.73866271972656,187.9638671875,92.91300201416016,2187.1201171875,13.350000381469727
2016-11-18,,,115.1500015258789,109.87046813964844,88.7225570678711,187.5432586669922,92.64469909667969,2181.89990234375,12.850000381469727
2016-11-21,,,115.58000183105469,111.01303100585938,88.73059844970703,188.95947265625,92.87466430664062,2198.179931640625,12.420000076293945
2016-11-22,,,115.54000091552734,111.35015106201172,88.71454620361328,189.32859802246094,92.8440170288086,2202.93994140625,12.40999984741211
2016-11-23,,,113.25,110.90064239501953,88.71454620361328,189.43157958984375,92.48365020751953,2204.719970703125,12.430000305175781
2016-11-25,,,112.61000061035156,111.25650024414062,88.74671173095703,190.1354217529297,92.62171936035156,2213.35009765625,12.34000015258789
2016-11-28,,,113.80000305175781,111.0036392211914,88.74671173095703,189.2427215576172,93.3039779663086,2201.719970703125,13.149999618530273
2016-11-29,,,113.2699966430664,111.38758850097656,88.73866271972656,189.61181640625,93.69493865966797,2204.659912109375,12.899999618530273
2016-11-30,,,111.75,110.0390396118164,88.71454620361328,189.15692138671875,92.17704772949219,2198.81005859375,13.329999923706055
2016-12-01,,,111.54000091552734,108.13794708251953,88.72817993164062,188.461669921875,91.20378875732422,2191.080078125,14.069999694824219
2016-12-02,,,112.13999938964844,108.35333251953125,88.76036071777344,188.55609130859375,91.87210083007812,2191.949951171875,14.119999885559082
2016-12-05,,,111.54000091552734,109.1961898803711,88.72817993164062,189.68907165527344,91.772216796875,2204.7099609375,12.140000343322754
2016-12-06,,,111.43000030517578,109.45841217041016,88.76036071777344,190.2899169921875,91.70310974121094,2212.22998046875,11.789999961853027
